provider,account_id,service,resource_id,tag_team,usage_date,cost_amount,currency
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-19,4.21,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-20,4.15,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-21,4.12,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-22,3.99,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-23,4.23,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-24,3.67,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-25,3.78,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-26,4.15,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-27,3.84,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-28,4.07,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-29,3.98,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-30,4.02,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-08-31,3.94,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-01,4.2,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-02,3.86,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-03,4.16,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-04,3.82,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-05,3.8,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-06,3.7,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-07,3.75,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-08,3.7,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-09,4.03,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-10,4.21,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-11,3.75,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-12,3.77,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-13,3.99,USD
gcp,gcp-account-01,BigQuery,bq-2003-team-a,team-a,2026-09-14,4.18,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-17,9.86,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-18,9.04,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-19,8.61,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-20,8.28,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-21,8.45,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-22,8.51,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-23,8.42,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-24,8.13,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-25,9.06,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-26,8.59,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-27,9.85,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-28,9.1,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-29,9.36,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-06-30,8.33,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-01,9.66,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-02,8.98,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-03,9.67,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-04,9.13,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-05,8.94,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-06,8.89,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-07,8.43,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-08,8.19,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-09,9.79,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-10,8.96,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-11,9.58,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-12,8.82,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-13,8.23,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-14,9.23,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-15,8.2,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-16,8.37,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-17,9.11,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-18,8.65,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-19,9.89,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-20,8.31,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-21,9.48,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-22,9.19,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-23,9.52,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-24,8.51,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-25,9.04,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-26,8.91,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-27,8.9,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-28,9.65,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-29,9.88,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-30,8.65,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-07-31,9.22,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-01,9.2,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-02,9.43,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-03,9.81,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-04,8.47,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-05,8.48,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-06,9.29,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-07,8.38,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-08,8.41,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-09,8.24,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-10,8.1,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-11,8.91,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-12,9.17,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-13,8.62,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-14,8.52,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-15,9.37,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-16,9.37,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-17,8.92,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-18,9.34,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-19,9.76,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-20,9.52,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-21,9.23,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-22,9.29,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-23,9.78,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-24,8.87,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-25,9.08,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-26,9.27,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-27,9.74,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-28,9.59,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-29,8.23,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-30,8.4,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-08-31,8.65,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-01,9.45,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-02,9.12,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-03,8.62,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-04,8.32,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-05,9.34,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-06,9.36,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-07,9.8,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-08,9.0,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-09,8.99,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-10,8.24,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-11,8.17,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-12,8.88,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-13,8.68,USD
azure,azure-account-01,Virtual Machines,vm-3001-team-c,team-c,2026-09-14,8.55,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-17,0.92,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-18,1.09,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-19,1.07,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-20,1.02,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-21,1.09,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-22,1.1,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-23,1.03,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-24,0.95,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-25,0.91,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-26,1.05,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-27,0.99,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-28,1.03,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-29,1.08,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-06-30,0.94,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-01,1.02,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-02,1.03,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-03,1.0,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-04,0.92,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-05,0.97,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-06,0.97,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-07,1.03,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-08,1.07,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-09,0.97,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-10,1.04,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-11,0.96,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-12,1.09,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-13,1.06,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-14,1.01,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-15,0.99,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-16,0.96,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-17,0.96,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-18,1.09,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-19,0.98,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-20,1.0,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-21,1.1,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-22,1.03,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-23,1.01,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-24,0.98,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-25,0.94,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-26,0.97,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-27,1.05,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-28,1.03,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-29,1.05,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-30,0.94,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-07-31,1.01,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-01,1.09,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-02,0.99,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-03,1.04,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-04,0.92,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-05,1.09,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-06,1.02,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-07,0.95,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-08,0.93,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-09,1.01,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-10,1.01,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-11,0.92,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-12,1.1,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-13,1.08,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-14,0.99,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-15,0.92,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-16,1.07,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-17,1.0,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-18,1.04,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-19,1.0,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-20,0.95,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-21,1.07,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-22,1.1,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-23,0.95,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-24,1.01,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-25,0.98,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-26,1.08,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-27,1.0,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-28,1.08,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-29,1.07,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-30,0.96,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-08-31,1.06,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-01,0.98,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-02,1.09,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-03,1.0,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-04,1.06,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-05,0.96,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-06,0.96,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-07,1.02,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-08,1.1,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-09,1.0,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-10,0.93,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-11,1.01,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-12,0.97,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-13,1.01,USD
azure,azure-account-01,Managed Disks,disk-3002-team-a,team-a,2026-09-14,1.01,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-17,5.95,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-18,5.79,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-19,5.63,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-20,6.24,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-21,6.09,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-22,5.68,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-23,6.33,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-24,5.45,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-25,6.29,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-26,6.25,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-27,6.37,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-28,5.86,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-29,6.2,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-06-30,6.38,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-01,6.58,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-02,5.99,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-03,5.44,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-04,6.0,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-05,6.11,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-06,6.44,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-07,6.45,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-08,5.93,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-09,6.03,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-10,5.95,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-11,6.27,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-12,5.89,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-13,6.19,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-14,5.59,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-15,5.96,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-16,6.56,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-17,5.81,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-18,6.23,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-19,6.18,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-20,6.42,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-21,6.42,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-22,6.43,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-23,5.86,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-24,5.78,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-25,6.26,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-26,6.31,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-27,6.45,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-28,5.44,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-29,5.48,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-30,6.16,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-07-31,6.51,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-01,6.6,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-02,6.3,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-03,5.92,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-04,5.52,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-05,6.16,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-06,6.45,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-07,5.93,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-08,6.23,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-09,6.48,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-10,5.46,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-11,6.36,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-12,5.75,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-13,5.85,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-14,5.57,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-15,6.04,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-16,6.08,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-17,6.35,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-18,5.6,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-19,5.49,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-20,6.45,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-21,6.14,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-22,5.69,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-23,6.5,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-24,5.57,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-25,5.95,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-26,5.7,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-27,5.71,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-28,5.41,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-29,6.37,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-30,6.48,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-08-31,6.21,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-01,5.59,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-02,5.93,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-03,5.81,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-04,6.11,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-05,6.17,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-06,5.91,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-07,5.7,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-08,6.41,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-09,5.64,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-10,5.86,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-11,5.98,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-12,5.68,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-13,6.09,USD
azure,azure-account-01,SQL Database,sql-3003-team-b,team-b,2026-09-14,6.09,USD
